,index,product,date,region,sales
1658,11594,pink morsel,2019-03-27,east,1608.0
1659,11595,pink morsel,2019-03-27,west,1527.0
1660,11620,pink morsel,2019-03-28,north,1518.0
1661,11621,pink morsel,2019-03-28,south,1509.0
1662,11622,pink morsel,2019-03-28,east,1767.0
1663,11623,pink morsel,2019-03-28,west,1557.0
1664,11648,pink morsel,2019-03-29,north,1605.0
1665,11649,pink morsel,2019-03-29,south,1686.0
1666,11650,pink morsel,2019-03-29,east,1656.0
1667,11651,pink morsel,2019-03-29,west,1653.0
1668,11676,pink morsel,2019-03-30,north,1722.0
1669,11677,pink morsel,2019-03-30,south,1593.0
1670,11678,pink morsel,2019-03-30,east,1557.0
1671,11679,pink morsel,2019-03-30,west,1710.0
1672,11704,pink morsel,2019-03-31,north,1785.0
1673,11705,pink morsel,2019-03-31,south,1710.0
1674,11706,pink morsel,2019-03-31,east,1653.0
1675,11707,pink morsel,2019-03-31,west,1572.0
1676,11732,pink morsel,2019-04-01,north,1512.0
1677,11733,pink morsel,2019-04-01,south,1794.0
1678,11734,pink morsel,2019-04-01,east,1569.0
1679,11735,pink morsel,2019-04-01,west,1608.0
1680,11760,pink morsel,2019-04-02,north,1623.0
1681,11761,pink morsel,2019-04-02,south,1791.0
1682,11762,pink morsel,2019-04-02,east,1785.0
1683,11763,pink morsel,2019-04-02,west,1629.0
1684,11788,pink morsel,2019-04-03,north,1539.0
1685,11789,pink morsel,2019-04-03,south,1626.0
1686,11790,pink morsel,2019-04-03,east,1695.0
1687,11791,pink morsel,2019-04-03,west,1518.0
1688,11816,pink morsel,2019-04-04,north,1530.0
1689,11817,pink morsel,2019-04-04,south,1683.0
1690,11818,pink morsel,2019-04-04,east,1662.0
1691,11819,pink morsel,2019-04-04,west,1632.0
1692,11844,pink morsel,2019-04-05,north,1614.0
1693,11845,pink morsel,2019-04-05,south,1605.0
1694,11846,pink morsel,2019-04-05,east,1662.0
1695,11847,pink morsel,2019-04-05,west,1713.0
1696,11872,pink morsel,2019-04-06,north,1749.0
1697,11873,pink morsel,2019-04-06,south,1713.0
1698,11874,pink morsel,2019-04-06,east,1716.0
1699,11875,pink morsel,2019-04-06,west,1557.0
1700,11900,pink morsel,2019-04-07,north,1605.0
1701,11901,pink morsel,2019-04-07,south,1635.0
1702,11902,pink morsel,2019-04-07,east,1518.0
1703,11903,pink morsel,2019-04-07,west,1632.0
1704,11928,pink morsel,2019-04-08,north,1713.0
1705,11929,pink morsel,2019-04-08,south,1779.0
1706,11930,pink morsel,2019-04-08,east,1743.0
1707,11931,pink morsel,2019-04-08,west,1575.0
1708,11956,pink morsel,2019-04-09,north,1728.0
1709,11957,pink morsel,2019-04-09,south,1719.0
1710,11958,pink morsel,2019-04-09,east,1755.0
1711,11959,pink morsel,2019-04-09,west,1617.0
1712,11984,pink morsel,2019-04-10,north,1542.0
1713,11985,pink morsel,2019-04-10,south,1626.0
1714,11986,pink morsel,2019-04-10,east,1509.0
1715,11987,pink morsel,2019-04-10,west,1638.0
1716,12012,pink morsel,2019-04-11,north,1581.0
1717,12013,pink morsel,2019-04-11,south,1680.0
1718,12014,pink morsel,2019-04-11,east,1569.0
1719,12015,pink morsel,2019-04-11,west,1635.0
1720,12040,pink morsel,2019-04-12,north,1539.0
1721,12041,pink morsel,2019-04-12,south,1587.0
1722,12042,pink morsel,2019-04-12,east,1593.0
1723,12043,pink morsel,2019-04-12,west,1581.0
1724,12068,pink morsel,2019-04-13,north,1515.0
1725,12069,pink morsel,2019-04-13,south,1611.0
1726,12070,pink morsel,2019-04-13,east,1644.0
1727,12071,pink morsel,2019-04-13,west,1794.0
1728,12096,pink morsel,2019-04-14,north,1500.0
1729,12097,pink morsel,2019-04-14,south,1737.0
1730,12098,pink morsel,2019-04-14,east,1722.0
1731,12099,pink morsel,2019-04-14,west,1764.0
1732,12124,pink morsel,2019-04-15,north,1530.0
1733,12125,pink morsel,2019-04-15,south,1602.0
1734,12126,pink morsel,2019-04-15,east,1524.0
1735,12127,pink morsel,2019-04-15,west,1770.0
1736,12152,pink morsel,2019-04-16,north,1596.0
1737,12153,pink morsel,2019-04-16,south,1668.0
1738,12154,pink morsel,2019-04-16,east,1584.0
1739,12155,pink morsel,2019-04-16,west,1713.0
1740,12180,pink morsel,2019-04-17,north,1569.0
1741,12181,pink morsel,2019-04-17,south,1686.0
1742,12182,pink morsel,2019-04-17,east,1647.0
1743,12183,pink morsel,2019-04-17,west,1509.0
1744,12208,pink morsel,2019-04-18,north,1590.0
1745,12209,pink morsel,2019-04-18,south,1650.0
1746,12210,pink morsel,2019-04-18,east,1557.0
1747,12211,pink morsel,2019-04-18,west,1575.0
1748,12236,pink morsel,2019-04-19,north,1773.0
1749,12237,pink morsel,2019-04-19,south,1629.0
1750,12238,pink morsel,2019-04-19,east,1524.0
1751,12239,pink morsel,2019-04-19,west,1512.0
1752,12264,pink morsel,2019-04-20,north,1521.0
1753,12265,pink morsel,2019-04-20,south,1653.0
1754,12266,pink morsel,2019-04-20,east,1584.0
1755,12267,pink morsel,2019-04-20,west,1713.0
1756,12292,pink morsel,2019-04-21,north,1683.0
1757,12293,pink morsel,2019-04-21,south,1749.0
1758,12294,pink morsel,2019-04-21,east,1545.0
1759,12295,pink morsel,2019-04-21,west,1629.0
1760,12320,pink morsel,2019-04-22,north,1533.0
1761,12321,pink morsel,2019-04-22,south,1587.0
1762,12322,pink morsel,2019-04-22,east,1671.0
1763,12323,pink morsel,2019-04-22,west,1650.0
1764,12348,pink morsel,2019-04-23,north,1668.0
1765,12349,pink morsel,2019-04-23,south,1674.0
1766,12350,pink morsel,2019-04-23,east,1728.0
1767,12351,pink morsel,2019-04-23,west,1518.0
1768,12376,pink morsel,2019-04-24,north,1554.0
1769,12377,pink morsel,2019-04-24,south,1719.0
1770,12378,pink morsel,2019-04-24,east,1746.0
1771,12379,pink morsel,2019-04-24,west,1665.0
1772,12404,pink morsel,2019-04-25,north,1503.0
1773,12405,pink morsel,2019-04-25,south,1692.0
1774,12406,pink morsel,2019-04-25,east,1725.0
1775,12407,pink morsel,2019-04-25,west,1764.0
1776,12432,pink morsel,2019-04-26,north,1710.0
1777,12433,pink morsel,2019-04-26,south,1635.0
1778,12434,pink morsel,2019-04-26,east,1764.0
1779,12435,pink morsel,2019-04-26,west,1758.0
1780,12460,pink morsel,2019-04-27,north,1740.0
1781,12461,pink morsel,2019-04-27,south,1776.0
1782,12462,pink morsel,2019-04-27,east,1740.0
1783,12463,pink morsel,2019-04-27,west,1620.0
1784,12488,pink morsel,2019-04-28,north,1566.0
1785,12489,pink morsel,2019-04-28,south,1704.0
1786,12490,pink morsel,2019-04-28,east,1578.0
1787,12491,pink morsel,2019-04-28,west,1503.0
1788,12516,pink morsel,2019-04-29,north,1602.0
1789,12517,pink morsel,2019-04-29,south,1791.0
1790,12518,pink morsel,2019-04-29,east,1752.0
1791,12519,pink morsel,2019-04-29,west,1800.0
1792,12544,pink morsel,2019-04-30,north,1719.0
1793,12545,pink morsel,2019-04-30,south,1767.0
1794,12546,pink morsel,2019-04-30,east,1500.0
1795,12547,pink morsel,2019-04-30,west,1623.0
1796,12572,pink morsel,2019-05-01,north,1665.0
1797,12573,pink morsel,2019-05-01,south,1800.0
1798,12574,pink morsel,2019-05-01,east,1731.0
1799,12575,pink morsel,2019-05-01,west,1542.0
1800,12600,pink morsel,2019-05-02,north,1575.0
1801,12601,pink morsel,2019-05-02,south,1548.0
1802,12602,pink morsel,2019-05-02,east,1797.0
1803,12603,pink morsel,2019-05-02,west,1521.0
1804,12628,pink morsel,2019-05-03,north,1560.0
1805,12629,pink morsel,2019-05-03,south,1521.0
1806,12630,pink morsel,2019-05-03,east,1605.0
1807,12631,pink morsel,2019-05-03,west,1740.0
1808,12656,pink morsel,2019-05-04,north,1617.0
1809,12657,pink morsel,2019-05-04,south,1743.0
1810,12658,pink morsel,2019-05-04,east,1629.0
1811,12659,pink morsel,2019-05-04,west,1749.0
1812,12684,pink morsel,2019-05-05,north,1512.0
1813,12685,pink morsel,2019-05-05,south,1746.0
1814,12686,pink morsel,2019-05-05,east,1530.0
1815,12687,pink morsel,2019-05-05,west,1611.0
1816,12712,pink morsel,2019-05-06,north,1569.0
1817,12713,pink morsel,2019-05-06,south,1689.0
1818,12714,pink morsel,2019-05-06,east,1557.0
1819,12715,pink morsel,2019-05-06,west,1560.0
1820,12740,pink morsel,2019-05-07,north,1650.0
1821,12741,pink morsel,2019-05-07,south,1695.0
1822,12742,pink morsel,2019-05-07,east,1620.0
1823,12743,pink morsel,2019-05-07,west,1644.0
1824,12768,pink morsel,2019-05-08,north,1800.0
1825,12769,pink morsel,2019-05-08,south,1515.0
1826,12770,pink morsel,2019-05-08,east,1785.0
1827,12771,pink morsel,2019-05-08,west,1650.0
1828,12796,pink morsel,2019-05-09,north,1797.0
1829,12797,pink morsel,2019-05-09,south,1641.0
1830,12798,pink morsel,2019-05-09,east,1665.0
1831,12799,pink morsel,2019-05-09,west,1767.0
1832,12824,pink morsel,2019-05-10,north,1500.0
1833,12825,pink morsel,2019-05-10,south,1788.0
1834,12826,pink morsel,2019-05-10,east,1725.0
1835,12827,pink morsel,2019-05-10,west,1557.0
1836,12852,pink morsel,2019-05-11,north,1503.0
1837,12853,pink morsel,2019-05-11,south,1518.0
1838,12854,pink morsel,2019-05-11,east,1650.0
1839,12855,pink morsel,2019-05-11,west,1614.0
1840,12880,pink morsel,2019-05-12,north,1743.0
1841,12881,pink morsel,2019-05-12,south,1524.0
1842,12882,pink morsel,2019-05-12,east,1761.0
1843,12883,pink morsel,2019-05-12,west,1743.0
1844,12908,pink morsel,2019-05-13,north,1563.0
1845,12909,pink morsel,2019-05-13,south,1716.0
1846,12910,pink morsel,2019-05-13,east,1560.0
1847,12911,pink morsel,2019-05-13,west,1614.0
1848,12936,pink morsel,2019-05-14,north,1617.0
1849,12937,pink morsel,2019-05-14,south,1761.0
1850,12938,pink morsel,2019-05-14,east,1635.0
1851,12939,pink morsel,2019-05-14,west,1614.0
1852,12964,pink morsel,2019-05-15,north,1509.0
1853,12965,pink morsel,2019-05-15,south,1650.0
1854,12966,pink morsel,2019-05-15,east,1755.0
1855,12967,pink morsel,2019-05-15,west,1569.0
1856,12992,pink morsel,2019-05-16,north,1605.0
1857,12993,pink morsel,2019-05-16,south,1695.0
1858,12994,pink morsel,2019-05-16,east,1662.0
1859,12995,pink morsel,2019-05-16,west,1605.0
1860,13020,pink morsel,2019-05-17,north,1731.0
1861,13021,pink morsel,2019-05-17,south,1590.0
1862,13022,pink morsel,2019-05-17,east,1620.0
1863,13023,pink morsel,2019-05-17,west,1752.0
1864,13048,pink morsel,2019-05-18,north,1533.0
1865,13049,pink morsel,2019-05-18,south,1737.0
1866,13050,pink morsel,2019-05-18,east,1608.0
1867,13051,pink morsel,2019-05-18,west,1662.0
1868,13076,pink morsel,2019-05-19,north,1797.0
1869,13077,pink morsel,2019-05-19,south,1728.0
1870,13078,pink morsel,2019-05-19,east,1686.0
1871,13079,pink morsel,2019-05-19,west,1650.0
1872,13104,pink morsel,2019-05-20,north,1695.0
1873,13105,pink morsel,2019-05-20,south,1752.0
1874,13106,pink morsel,2019-05-20,east,1785.0
1875,13107,pink morsel,2019-05-20,west,1668.0
1876,13132,pink morsel,2019-05-21,north,1515.0
1877,13133,pink morsel,2019-05-21,south,1683.0
1878,13134,pink morsel,2019-05-21,east,1794.0
1879,13135,pink morsel,2019-05-21,west,1533.0
1880,13160,pink morsel,2019-05-22,north,1599.0
1881,13161,pink morsel,2019-05-22,south,1761.0
1882,13162,pink morsel,2019-05-22,east,1761.0
1883,13163,pink morsel,2019-05-22,west,1722.0
1884,13188,pink morsel,2019-05-23,north,1626.0
1885,13189,pink morsel,2019-05-23,south,1668.0
1886,13190,pink morsel,2019-05-23,east,1641.0
1887,13191,pink morsel,2019-05-23,west,1740.0
1888,13216,pink morsel,2019-05-24,north,1650.0
1889,13217,pink morsel,2019-05-24,south,1623.0
1890,13218,pink morsel,2019-05-24,east,1653.0
1891,13219,pink morsel,2019-05-24,west,1773.0
1892,13244,pink morsel,2019-05-25,north,1788.0
1893,13245,pink morsel,2019-05-25,south,1581.0
1894,13246,pink morsel,2019-05-25,east,1677.0
1895,13247,pink morsel,2019-05-25,west,1569.0
1896,13272,pink morsel,2019-05-26,north,1791.0
1897,13273,pink morsel,2019-05-26,south,1617.0
1898,13274,pink morsel,2019-05-26,east,1638.0
1899,13275,pink morsel,2019-05-26,west,1542.0
1900,13300,pink morsel,2019-05-27,north,1590.0
1901,13301,pink morsel,2019-05-27,south,1704.0
1902,13302,pink morsel,2019-05-27,east,1680.0
1903,13303,pink morsel,2019-05-27,west,1527.0
1904,13328,pink morsel,2019-05-28,north,1635.0
1905,13329,pink morsel,2019-05-28,south,1755.0
1906,13330,pink morsel,2019-05-28,east,1560.0
1907,13331,pink morsel,2019-05-28,west,1533.0
1908,13356,pink morsel,2019-05-29,north,1599.0
1909,13357,pink morsel,2019-05-29,south,1677.0
1910,13358,pink morsel,2019-05-29,east,1581.0
1911,13359,pink morsel,2019-05-29,west,1680.0
1912,13384,pink morsel,2019-05-30,north,1692.0
1913,13385,pink morsel,2019-05-30,south,1644.0
1914,13386,pink morsel,2019-05-30,east,1716.0
1915,13387,pink morsel,2019-05-30,west,1761.0
1916,13412,pink morsel,2019-05-31,north,1716.0
1917,13413,pink morsel,2019-05-31,south,1764.0
1918,13414,pink morsel,2019-05-31,east,1677.0
1919,13415,pink morsel,2019-05-31,west,1605.0
1920,13440,pink morsel,2019-06-01,north,1680.0
1921,13441,pink morsel,2019-06-01,south,1695.0
1922,13442,pink morsel,2019-06-01,east,1548.0
1923,13443,pink morsel,2019-06-01,west,1689.0
1924,13468,pink morsel,2019-06-02,north,1755.0
1925,13469,pink morsel,2019-06-02,south,1707.0
1926,13470,pink morsel,2019-06-02,east,1557.0
1927,13471,pink morsel,2019-06-02,west,1644.0
1928,13496,pink morsel,2019-06-03,north,1719.0
1929,13497,pink morsel,2019-06-03,south,1680.0
1930,13498,pink morsel,2019-06-03,east,1581.0
1931,13499,pink morsel,2019-06-03,west,1749.0
1932,13524,pink morsel,2019-06-04,north,1602.0
1933,13525,pink morsel,2019-06-04,south,1704.0
1934,13526,pink morsel,2019-06-04,east,1602.0
1935,13527,pink morsel,2019-06-04,west,1554.0
1936,13552,pink morsel,2019-06-05,north,1632.0
1937,13553,pink morsel,2019-06-05,south,1560.0
1938,13554,pink morsel,2019-06-05,east,1647.0
1939,13555,pink morsel,2019-06-05,west,1560.0
1940,13580,pink morsel,2019-06-06,north,1662.0
1941,13581,pink morsel,2019-06-06,south,1545.0
1942,13582,pink morsel,2019-06-06,east,1614.0
1943,13583,pink morsel,2019-06-06,west,1746.0
1944,13608,pink morsel,2019-06-07,north,1713.0
1945,13609,pink morsel,2019-06-07,south,1668.0
1946,13610,pink morsel,2019-06-07,east,1503.0
1947,13611,pink morsel,2019-06-07,west,1758.0
1948,13636,pink morsel,2019-06-08,north,1656.0
1949,13637,pink morsel,2019-06-08,south,1560.0
1950,13638,pink morsel,2019-06-08,east,1710.0
1951,13639,pink morsel,2019-06-08,west,1677.0
1952,13664,pink morsel,2019-06-09,north,1782.0
1953,13665,pink morsel,2019-06-09,south,1665.0
1954,13666,pink morsel,2019-06-09,east,1782.0
1955,13667,pink morsel,2019-06-09,west,1797.0
1956,13692,pink morsel,2019-06-10,north,1698.0
1957,13693,pink morsel,2019-06-10,south,1689.0
1958,13694,pink morsel,2019-06-10,east,1623.0
1959,13695,pink morsel,2019-06-10,west,1767.0
1960,13720,pink morsel,2019-06-11,north,1635.0
1961,13721,pink morsel,2019-06-11,south,1563.0
1962,13722,pink morsel,2019-06-11,east,1785.0
1963,13723,pink morsel,2019-06-11,west,1521.0
1964,13748,pink morsel,2019-06-12,north,1728.0
1965,13749,pink morsel,2019-06-12,south,1515.0
1966,13750,pink morsel,2019-06-12,east,1548.0
1967,13751,pink morsel,2019-06-12,west,1677.0
1968,13776,pink morsel,2019-06-13,north,1587.0
1969,13777,pink morsel,2019-06-13,south,1719.0
1970,13778,pink morsel,2019-06-13,east,1587.0
1971,13779,pink morsel,2019-06-13,west,1773.0
1972,13804,pink morsel,2019-06-14,north,1557.0
1973,13805,pink morsel,2019-06-14,south,1680.0
1974,13806,pink morsel,2019-06-14,east,1773.0
1975,13807,pink morsel,2019-06-14,west,1509.0
1976,13832,pink morsel,2019-06-15,north,1602.0
1977,13833,pink morsel,2019-06-15,south,1794.0
1978,13834,pink morsel,2019-06-15,east,1764.0
1979,13835,pink morsel,2019-06-15,west,1785.0
1980,13860,pink morsel,2019-06-16,north,1662.0
1981,13861,pink morsel,2019-06-16,south,1563.0
1982,13862,pink morsel,2019-06-16,east,1671.0
1983,13863,pink morsel,2019-06-16,west,1533.0
1984,13888,pink morsel,2019-06-17,north,1587.0
1985,13889,pink morsel,2019-06-17,south,1512.0
1986,13890,pink morsel,2019-06-17,east,1536.0
1987,13891,pink morsel,2019-06-17,west,1566.0
1988,13916,pink morsel,2019-06-18,north,1767.0
1989,13917,pink morsel,2019-06-18,south,1614.0
1990,13918,pink morsel,2019-06-18,east,1776.0
1991,13919,pink morsel,2019-06-18,west,1728.0
1992,13944,pink morsel,2019-06-19,north,1614.0
1993,13945,pink morsel,2019-06-19,south,1572.0
1994,13946,pink morsel,2019-06-19,east,1614.0
1995,13947,pink morsel,2019-06-19,west,1734.0
1996,13972,pink morsel,2019-06-20,north,1566.0
1997,13973,pink morsel,2019-06-20,south,1632.0
1998,13974,pink morsel,2019-06-20,east,1785.0
1999,13975,pink morsel,2019-06-20,west,1770.0
2000,14000,pink morsel,2019-06-21,north,1725.0
2001,14001,pink morsel,2019-06-21,south,1542.0
2002,14002,pink morsel,2019-06-21,east,1677.0
2003,14003,pink morsel,2019-06-21,west,1533.0
2004,14028,pink morsel,2019-06-22,north,1578.0
2005,14029,pink morsel,2019-06-22,south,1713.0
2006,14030,pink morsel,2019-06-22,east,1776.0
2007,14031,pink morsel,2019-06-22,west,1515.0
2008,14056,pink morsel,2019-06-23,north,1587.0
2009,14057,pink morsel,2019-06-23,south,1770.0
2010,14058,pink morsel,2019-06-23,east,1773.0
2011,14059,pink morsel,2019-06-23,west,1671.0
2012,14084,pink morsel,2019-06-24,north,1704.0
2013,14085,pink morsel,2019-06-24,south,1545.0
2014,14086,pink morsel,2019-06-24,east,1671.0
2015,14087,pink morsel,2019-06-24,west,1800.0
2016,14112,pink morsel,2019-06-25,north,1611.0
2017,14113,pink morsel,2019-06-25,south,1797.0
2018,14114,pink morsel,2019-06-25,east,1623.0
2019,14115,pink morsel,2019-06-25,west,1776.0
2020,14140,pink morsel,2019-06-26,north,1677.0
2021,14141,pink morsel,2019-06-26,south,1800.0
2022,14142,pink morsel,2019-06-26,east,1794.0
2023,14143,pink morsel,2019-06-26,west,1686.0
2024,14168,pink morsel,2019-06-27,north,1671.0
2025,14169,pink morsel,2019-06-27,south,1635.0
2026,14170,pink morsel,2019-06-27,east,1740.0
2027,14171,pink morsel,2019-06-27,west,1671.0
2028,14196,pink morsel,2019-06-28,north,1671.0
2029,14197,pink morsel,2019-06-28,south,1770.0
2030,14198,pink morsel,2019-06-28,east,1773.0
2031,14199,pink morsel,2019-06-28,west,1581.0
2032,14224,pink morsel,2019-06-29,north,1533.0
2033,14225,pink morsel,2019-06-29,south,1650.0
2034,14226,pink morsel,2019-06-29,east,1536.0
2035,14227,pink morsel,2019-06-29,west,1548.0
2036,14252,pink morsel,2019-06-30,north,1785.0
2037,14253,pink morsel,2019-06-30,south,1614.0
2038,14254,pink morsel,2019-06-30,east,1569.0
2039,14255,pink morsel,2019-06-30,west,1800.0
2040,14280,pink morsel,2019-07-01,north,1644.0
2041,14281,pink morsel,2019-07-01,south,1659.0
2042,14282,pink morsel,2019-07-01,east,1659.0
2043,14283,pink morsel,2019-07-01,west,1644.0
2044,14308,pink morsel,2019-07-02,north,1656.0
2045,14309,pink morsel,2019-07-02,south,1566.0
2046,14310,pink morsel,2019-07-02,east,1686.0
2047,14311,pink morsel,2019-07-02,west,1677.0
2048,14336,pink morsel,2019-07-03,north,1770.0
2049,14337,pink morsel,2019-07-03,south,1689.0
2050,14338,pink morsel,2019-07-03,east,1704.0
2051,14339,pink morsel,2019-07-03,west,1800.0
2052,14364,pink morsel,2019-07-04,north,1782.0
2053,14365,pink morsel,2019-07-04,south,1746.0
2054,14366,pink morsel,2019-07-04,east,1527.0
2055,14367,pink morsel,2019-07-04,west,1581.0
2056,14392,pink morsel,2019-07-05,north,1518.0
2057,14393,pink morsel,2019-07-05,south,1554.0
2058,14394,pink morsel,2019-07-05,east,1548.0
2059,14395,pink morsel,2019-07-05,west,1533.0
2060,14420,pink morsel,2019-07-06,north,1791.0
2061,14421,pink morsel,2019-07-06,south,1578.0
2062,14422,pink morsel,2019-07-06,east,1779.0
2063,14423,pink morsel,2019-07-06,west,1704.0
2064,14448,pink morsel,2019-07-07,north,1587.0
2065,14449,pink morsel,2019-07-07,south,1593.0
2066,14450,pink morsel,2019-07-07,east,1644.0
2067,14451,pink morsel,2019-07-07,west,1680.0
2068,14476,pink morsel,2019-07-08,north,1614.0
2069,14477,pink morsel,2019-07-08,south,1704.0
2070,14478,pink morsel,2019-07-08,east,1797.0
2071,14479,pink morsel,2019-07-08,west,1770.0
2072,14504,pink morsel,2019-07-09,north,1605.0
2073,14505,pink morsel,2019-07-09,south,1686.0
2074,14506,pink morsel,2019-07-09,east,1794.0
2075,14507,pink morsel,2019-07-09,west,1713.0
2076,14532,pink morsel,2019-07-10,north,1755.0
2077,14533,pink morsel,2019-07-10,south,1500.0
2078,14534,pink morsel,2019-07-10,east,1632.0
2079,14535,pink morsel,2019-07-10,west,1800.0
2080,14560,pink morsel,2019-07-11,north,1800.0
2081,14561,pink morsel,2019-07-11,south,1650.0
2082,14562,pink morsel,2019-07-11,east,1704.0
2083,14563,pink morsel,2019-07-11,west,1590.0
2084,14588,pink morsel,2019-07-12,north,1779.0
2085,14589,pink morsel,2019-07-12,south,1554.0
2086,14590,pink morsel,2019-07-12,east,1635.0
2087,14591,pink morsel,2019-07-12,west,1608.0
2088,14616,pink morsel,2019-07-13,north,1791.0
2089,14617,pink morsel,2019-07-13,south,1779.0
2090,14618,pink morsel,2019-07-13,east,1527.0
2091,14619,pink morsel,2019-07-13,west,1689.0
2092,14644,pink morsel,2019-07-14,north,1782.0
2093,14645,pink morsel,2019-07-14,south,1662.0
2094,14646,pink morsel,2019-07-14,east,1620.0
